property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_cbd_m,dist_airport_m,dist_cbrt_nearest_m,amenity_score_education,amenity_score_health,amenity_score_finance,amenity_score_grocery,amenity_score_transport,amenity_score_security,amenity_score_composite,spatial_lag_price,bir_zonal_value,valuation_gap,dist_cebu_business_park_m,dist_it_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_minglanilla_poblacion_m,dist_minglanilla_lipata_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log
383,Lamudi,ceiling,Condo For Sale in Cebu Business Park,"Cardinal Rosales Avenue, Hippodromo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,26.0,,1.0,5500000.0,10.31557373,123.9053366,Lamudi scraper,False,211538.46153846153,15.5202586502027,,8111.4,1395.9,20,17,51,45,2,5,0.5324,26739461.0,,,281.3,1239.8,3348.4,5039.7,7031.9,10755.0,9316.4,20061.8,14130.7,12320.6,Luz,51250.0,206750.0,164500.0,10.844490409005417
384,Lamudi,ceiling,House For Sale in Cogon,"7X86+328, Cordova, Cebu, Philippines",Cordova,Single Detached,,150.0,3.0,3.0,8500000.0,10.26430307,123.95966208,Lamudi scraper,False,56666.666666666664,15.955576721460544,,5216.6,9537.1,7,0,0,0,0,0,0.0424,7372000.0,,,8498.4,9106.8,9576.0,5562.2,11058.2,13410.1,12485.2,22917.2,17895.8,16324.2,Gabi,10000.0,3875.0,,9.210440366976517
385,Lamudi,ceiling,Condo For Sale in Cebu IT Park,"Cebu IT Park, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,40.0,1.0,1.0,8755000.0,10.3304499,123.9073923,Lamudi scraper,False,218875.0,15.98513552370209,,8248.5,530.0,17,5,21,34,2,3,0.3234,24159069.0,,,1440.6,451.7,1921.4,5160.0,8402.3,12162.1,8018.0,21262.8,15274.7,13466.6,Lahug,30000.0,57000.0,115000.0,10.308985993422082
386,Lamudi,ceiling,Penthouse For Sale in Punta Engaño,"Aruga Resort and Residences – Mactan, Punta Engaño Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Single Detached,,292.0,4.0,4.0,191034000.0,10.3234104,124.0373611,Lamudi scraper,False,654226.0273972603,19.067961980640124,,6635.5,14001.3,3,0,0,1,0,0,0.0203,29235543.0,,,14574.4,14400.6,12899.3,9470.2,20349.6,23435.4,9981.6,33132.8,27649.1,25919.6,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
387,Lamudi,ceiling,Condo For Sale in Maribago,"Buyong Road, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,,1.0,1.0,15500000.0,10.28986648,124.00575829,Lamudi scraper,False,,16.556350581889475,,3505.3,12074.6,2,0,0,0,0,1,0.0177,17739502.0,,,11533.0,11681.5,10917.1,6512.3,16193.3,18956.0,10672.6,28577.8,23336.2,21677.7,Mactan,5000.0,10500.0,107500.0,8.517393171418904
388,Lamudi,ceiling,Land For Sale in Cotcot,"Cotcot, Liloan, Lalawigan ng Cebu, Pilipinas",Liloan,Residential,,1862.0,,,22344000.0,10.427348,124.0000812,Lamudi scraper,False,12000.0,16.92206838660715,,13558.7,12597.2,0,1,0,2,0,1,0.0198,3500000.0,,,16064.1,15219.4,12889.0,13719.3,23182.9,26929.5,6907.1,35993.8,29978.0,28183.2,Cotcot,2500.0,,,7.824445930877619
389,Lamudi,ceiling,Commercial Lot For Sale in Cebu,"South Coast City, Antuwanga, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Lot Only,,2475.0,,,990000000.0,10.284899,123.8848326,Lamudi scraper,True,400000.0,20.71321550109291,,10595.2,1493.5,5,3,0,7,0,0,0.0753,605520000.0,,,4237.2,5183.2,7428.6,7950.0,3187.3,6758.3,13355.6,16286.5,10516.3,8742.7,Mambaling,20000.0,42500.0,92500.0,9.90353755128617
390,Lamudi,ceiling,House For Sale in Subangdaku,"1065 Hernan Cortes St, Mandaue City, Cebu, Philippines",Mandaue City,Single Detached,,320.0,4.0,5.0,18000000.0,10.32629422,123.92194737,Lamudi scraper,False,56250.0,16.70588231586044,,6592.0,2056.7,4,3,20,11,0,1,0.1075,15469175.0,,,2150.4,1770.9,1696.0,3511.5,9177.6,12873.6,7219.9,22231.7,16303.9,14493.8,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753
391,Lamudi,ceiling,House For Sale in Talamban,"Talamban, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,,83.0,4.0,3.0,10000000.0,10.3670682,123.9173923,Lamudi scraper,False,120481.92771084336,16.11809565095832,,9472.8,1615.2,6,0,7,16,1,2,0.118,26964549.0,,,5656.4,4663.7,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,18809.3,17033.8,Talamban,26375.0,68100.0,117500.0,10.180209784751566
392,Lamudi,ceiling,Condo For Sale in Punta Engaño,"Mövenpick Cebu, Mactan Island, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,160.0,3.0,3.0,26000000.0,10.3100786,124.0233764,Lamudi scraper,False,162500.0,17.073607095985757,,4866.5,12984.1,0,0,2,1,4,0,0.1157,12276200.0,,,13060.5,12998.6,11743.9,7888.2,18491.0,21476.4,9851.7,31157.8,25751.7,24044.0,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
393,Lamudi,ceiling,Condo For Sale in Mandaue,"W.O. Seno, Subangdaku, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Condominium,,82.0,2.0,2.0,25540000.0,10.3207231,123.9294311,Lamudi scraper,False,311463.4146341463,17.055756408568666,,5626.6,3072.7,6,6,20,18,6,1,0.3313,190382880.0,,,2772.5,2673.3,2493.3,2524.8,9438.3,13053.7,7253.0,22546.2,16679.2,14875.9,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753
394,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4468775.0,10.28410958,123.97552209,Lamudi scraper,False,178751.0,15.3126248798144,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11740105.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
395,Lamudi,ceiling,House For Sale in Nangka,"Nangka, Consolacion, Cebu, Central Visayas, PHL",Consolacion,Single Detached,,157.0,5.0,3.0,9000000.0,10.37047852,123.9634791,Lamudi scraper,False,57324.84076433121,16.012735135300492,,7239.0,5846.2,8,4,14,9,0,1,0.1302,22600000.0,,,8728.9,7970.9,5663.9,6456.1,15848.0,19561.8,671.7,28829.6,22851.6,21042.3,Nangka,2400.0,,,7.783640596221253
396,Lamudi,ceiling,Studio For Sale in Tipolo,"P. Basubas, Banilad Mandaue, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Residential,,22.0,,1.0,3680640.0,10.3353666,123.9249881,Lamudi scraper,False,167301.81818181818,15.118597208067472,,6687.0,1895.0,7,3,11,11,0,1,0.1148,9189523.0,,,2988.4,2312.4,817.3,3762.1,10107.2,13830.5,6240.5,23105.2,17146.5,15335.6,Tipolo,21150.0,41250.0,60000.0,9.959442464680574
397,Lamudi,ceiling,Condo For Sale in Banawa,"Symfoni Bossa, Symfoni Bossa, Nichols Heights, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,20.0,,1.0,2700000.0,10.3171314,123.8829967,Lamudi scraper,False,135000.0,14.808762330974558,,10559.6,703.6,15,4,15,13,0,4,0.1991,48664068.0,,,2326.9,2709.2,4952.7,7489.1,5682.8,9424.6,11031.7,18274.1,12267.5,10465.3,Guadalupe,23700.0,29550.0,84000.0,10.073272520325904
398,Lamudi,ceiling,Condo For Sale in Basak,"Royal Oceancrest Mactan, Basak-Sudtunggan Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,60.0,2.0,1.0,6210960.0,10.2821291,123.96405,Lamudi scraper,False,103516.0,15.641826031333936,,3230.6,8612.5,3,3,3,8,0,0,0.0689,5925598.0,,,7654.3,8077.1,8117.7,3770.2,11562.5,14333.8,10494.9,23986.8,18694.2,17034.4,Basak,10000.0,15000.0,62500.0,9.210440366976517
399,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4003310.0,10.28410958,123.97552209,Lamudi scraper,False,160132.4,15.2026320768948,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11746230.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
400,Lamudi,ceiling,Condo For Sale in Cebu,"Cogon Pardo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,29.0,2.0,1.0,6809900.0,10.269927,123.872523,Lamudi scraper,False,234824.1379310345,15.733887993730068,,12363.2,1409.8,1,0,0,3,1,0,0.0403,344417969.0,,,6361.5,7287.0,9557.9,9901.6,1507.4,4657.3,15496.5,14283.2,8660.1,6948.8,Cogon Pardo,17500.0,21500.0,92500.0,9.770013301136158
401,Lamudi,ceiling,House For Sale in Mactan,"BAG-ONG SILINGAN MACTAN URBAN POOR ASSOCIATION, Mactan Airport Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Single Detached,,115.0,4.0,3.0,8479920.0,10.3105889,124.0013992,Lamudi scraper,False,73738.43478260869,15.95321157376132,,2480.5,10679.7,6,0,0,7,0,0,0.0514,40937234.0,,,10658.3,10614.6,9454.9,5484.5,16175.4,19254.2,8406.0,28954.4,23467.2,21741.9,Mactan,5000.0,10500.0,107500.0,8.517393171418904
402,Lamudi,ceiling,House For Sale in Maribago,"Pajac-Maribago Road, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,176.0,4.0,3.0,15175000.0,10.28912467,123.9912149,Lamudi scraper,False,86221.59090909091,16.535159894909835,,2413.3,10687.8,5,0,2,7,0,1,0.0533,6483204.0,,,10036.2,10240.2,9650.1,5142.8,14604.6,17403.9,10169.7,27046.7,21764.2,20097.9,Maribago,4125.0,9750.0,112500.0,8.325063693631197
403,Lamudi,ceiling,Apartment For Sale in Lahug,"32 Sanson by Rockwell, Sanson Road, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Apartment,,93.0,2.0,2.0,17000000.0,10.3329596,123.8948853,Lamudi scraper,False,182795.69892473117,16.64872390202049,,9636.6,849.4,12,1,3,9,0,2,0.1167,20076383.0,,,1966.3,1377.9,2999.1,6540.7,7852.5,11604.6,8958.6,20420.5,14404.5,12610.0,Lahug,30000.0,57000.0,115000.0,10.308985993422082
404,Lamudi,ceiling,Townhouse For Sale in Cebu,"Acropolis Residences, Kauswagan Road, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,,106.0,3.0,2.0,7135458.0,10.3741208,123.9137891,Lamudi scraper,False,67315.64150943396,15.780586997442615,,10308.1,2327.9,8,0,5,7,0,2,0.0806,17970107.0,,,6341.4,5343.7,3708.2,7880.4,12859.2,16595.9,5475.2,25126.7,19112.1,17354.7,San Jose,12180.0,,,9.407632639699958
405,Lamudi,ceiling,Condo For Sale in Cebu,"Marco Polo Plaza Cebu, Cebu Veterans Drive, Lungsod ng Cebu, Cebu, Pilipinas",Cebu City,Condominium,,72.0,2.0,3.0,15700000.0,10.3417299,123.8974558,Lamudi scraper,False,218055.55555555556,16.569171270318538,,9711.1,1152.7,1,0,0,4,0,1,0.0202,16283541.0,,,2755.6,1900.9,2563.2,6672.5,8840.6,12584.0,8222.0,21296.9,15275.9,13491.7,Lahug,30000.0,57000.0,115000.0,10.308985993422082
406,Lamudi,ceiling,Condo For Sale in Cebu Business Park,"Cebu Business Park, Luzon Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,109.0,2.0,2.0,47700000.0,10.3182439,123.903733,Lamudi scraper,False,437614.6788990826,17.68044195585857,,8324.3,1082.6,20,17,51,46,2,6,0.5401,27949027.0,,,70.7,967.9,3196.1,5235.5,7118.2,10859.8,9226.8,20101.1,14150.1,12339.1,Luz,51250.0,206750.0,164500.0,10.844490409005417
407,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4364108.0,10.28410958,123.97552209,Lamudi scraper,False,174564.32,15.288924373566545,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11741482.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
408,Lamudi,ceiling,Land For Sale in Cebu,"1596 R. Duterte St, Cebu City, 6000 Cebu, Philippines",Cebu City,Residential,,2266.0,,,706992000.0,10.315699,123.885437,Lamudi scraper,True,312000.0,20.37652990837957,,10278.3,393.0,15,8,24,23,0,4,0.2713,27724889.0,,,2072.6,2538.9,4824.6,7215.8,5674.1,9430.1,10917.0,18370.1,12373.0,10566.8,Guadalupe,23700.0,29550.0,84000.0,10.073272520325904
409,Lamudi,ceiling,Penthouse For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,25.0,1.0,1.0,5551196.0,10.28410958,123.97552209,Lamudi scraper,False,222047.84,15.529523958002294,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11725863.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
410,Lamudi,ceiling,House For Sale in Cabancalan,"Limonia St, Mandaue City, Cebu, Philippines",Mandaue City,Single Detached,,1000.0,,,104240000.0,10.35943,123.921582,Lamudi scraper,False,104240.0,18.462206490780865,,8554.5,1166.7,3,1,3,25,0,0,0.0854,38723848.0,,,4995.1,4028.1,1994.0,6043.3,11910.0,15674.3,4992.0,24564.0,18545.8,16754.2,Cabancalan,17100.0,15950.0,,9.746892220313054
411,Lamudi,ceiling,Penthouse For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,25.0,1.0,1.0,4984516.0,10.28410958,123.97552209,Lamudi scraper,False,199380.64,15.421846865390592,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11733319.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
412,Lamudi,ceiling,Condo For Sale in Maribago,"Buyong Road, Maribago, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,102.0,2.0,1.0,18921000.0,10.2907917,124.002551,Lamudi scraper,False,185500.0,16.7557829743139,,3157.4,11715.9,2,0,0,0,0,1,0.0177,16831149.0,,,11167.3,11316.8,10565.0,6150.1,15858.5,18646.3,10432.3,28278.7,23015.0,21351.1,Maribago,4125.0,9750.0,112500.0,8.325063693631197
413,Lamudi,ceiling,House For Sale in Poblacion Oriental,"Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Single Detached,,475.0,,,49000000.0,10.37555,123.95648,Lamudi scraper,False,103157.8947368421,17.7073308560749,,7990.2,5366.1,9,6,12,12,0,2,0.1658,21233333.0,,,8589.2,7762.8,5429.9,6905.2,15713.3,19454.8,806.4,28601.5,22601.3,20797.0,Poblacion Oriental,5000.0,4000.0,,8.517393171418904
414,Lamudi,ceiling,Land For Sale in Lahug,"Gorordo Avenue, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,612.0,,,183681000.0,10.3205967,123.8991322,Lamudi scraper,False,300132.35294117645,19.028711115331525,,8862.6,605.3,16,16,51,41,2,2,0.4729,25026158.0,,,637.2,994.7,3327.4,5765.8,6982.1,10742.4,9416.8,19868.8,13892.4,12082.4,Lahug,30000.0,57000.0,115000.0,10.308985993422082
415,Lamudi,ceiling,House For Sale in Tabla,"Consolacion, Lalawigan ng Cebu, Pilipinas",Liloan,Single Detached,,444.0,4.0,4.0,35000000.0,10.4367842,123.9415518,Lamudi scraper,False,78828.82882882883,17.37085861945369,,14980.7,9804.7,0,0,0,0,0,0,0.0,143252344.0,,,13837.9,12849.7,10832.3,13733.4,20446.4,24167.1,7129.5,32404.3,26434.7,24724.0,San Roque,2000.0,,,7.601402334583733
416,Lamudi,ceiling,Commercial For Sale in Cebu,"South Road Properties, Antuwanga, Lungsod ng Cebu, Cebu, Pilipinas",Cebu City,Residential,,1528.0,,,462671241.0,10.2700647,123.8742644,Lamudi scraper,False,302795.31479057594,19.952527297201648,,12178.7,1578.0,1,0,0,3,1,0,0.0403,401194486.0,,,6246.6,7180.4,9440.9,9728.4,1694.3,4818.8,15362.7,14457.7,8846.3,7137.8,Cogon Pardo,17500.0,21500.0,92500.0,9.770013301136158
417,Lamudi,ceiling,Studio For Sale in Apas,"Avida Towers Riala, Jose Maria del Mar Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,22.0,,1.0,5000000.0,10.3328036,123.9090696,Lamudi scraper,False,227272.7272727273,15.424948470398377,,8162.1,472.9,15,4,24,32,2,3,0.3006,25252284.0,,,1742.3,767.4,1615.1,5093.2,8721.1,12481.3,7710.1,21571.6,15580.4,13773.0,Apas,28800.0,37300.0,125550.0,10.268165387743457
418,Lamudi,ceiling,Penthouse For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,25.0,1.0,1.0,4541389.0,10.28410958,123.97552209,Lamudi scraper,False,181655.56,15.328743470361813,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11739150.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
419,Lamudi,ceiling,House For Sale in Adlaon,"Adlaon, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,,2000.0,10.0,10.0,160000000.0,10.443525,123.869939,Lamudi scraper,False,80000.0,18.890684373198106,,19289.6,11093.0,1,0,0,0,0,0,0.0061,30000000.0,,,14467.7,13566.8,12638.2,16966.3,19126.1,22403.7,12683.4,28912.1,23345.6,21891.6,Adlaon,1875.5,,,7.537163618575075
420,Lamudi,ceiling,Condo For Sale in Mactan,"Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,33.0,,1.0,4255000.0,10.3010123,124.0157874,Lamudi scraper,False,128939.39393939394,15.263605319989612,,4083.9,12529.7,1,1,4,6,1,0,0.0615,13745730.0,,,12344.8,12370.9,11316.3,7186.9,17469.4,20363.9,10140.7,30024.0,24686.8,22999.1,Mactan,5000.0,10500.0,107500.0,8.517393171418904
421,Lamudi,ceiling,House For Sale in Banilad,"Paseo Emilio, Banilad, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,,318.0,5.0,,39900000.0,10.35180608,123.90530057,Lamudi scraper,False,125471.69811320756,17.50188688186009,,9465.4,856.3,6,5,2,7,0,0,0.1038,94363217.0,,,3775.5,2790.4,2053.6,6586.9,10237.1,13986.4,6962.3,22694.6,16673.1,14892.8,Banilad,41500.0,92500.0,90000.0,10.633472802314019
422,Lamudi,ceiling,Villas For Sale in Punta Engaño,"Punta Engaño, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Residential,,250.0,3.0,3.0,55000000.0,10.32133,124.03291,Lamudi scraper,False,220000.0,17.822843743196746,,6104.7,13587.2,3,0,0,1,0,0,0.0203,50993107.0,,,14079.7,13921.9,12458.2,8961.7,19817.5,22897.2,9737.5,32594.3,27114.5,25386.6,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
423,Lamudi,ceiling,Condo For Sale in Mactan,"The Reef Island Resort Mactan, Cebu, Dapdap, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,52.0,,1.0,13000000.0,10.2987618,124.0157325,Lamudi scraper,False,250000.0,16.38045991542581,,4127.5,12619.6,1,0,1,0,1,0,0.035,13489257.0,,,12379.4,12425.4,11412.8,7234.2,17418.9,20282.2,10345.6,29933.1,24620.4,22939.5,Mactan,5000.0,10500.0,107500.0,8.517393171418904
424,Lamudi,ceiling,Condo For Sale in Marigondon,"7X8W+FW Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,,20.0,,1.0,1611488.0,10.266182,123.997295,Lamudi scraper,False,80574.4,14.292668533731469,,4980.3,12619.7,0,0,0,0,0,0,0.0,12637318.0,,,11689.6,12065.8,11833.7,7288.2,15156.9,17512.2,12804.0,26950.9,22012.3,20447.0,,9500.0,19500.0,57500.0,9.15915233520675
425,Lamudi,ceiling,Condo For Sale in Apas,"Apas, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,55.0,2.0,2.0,8453820.0,10.3376616,123.9079235,Lamudi scraper,False,153705.81818181818,15.950128968185965,,8480.6,444.1,9,4,23,27,2,2,0.2468,32834062.0,,,2237.3,1239.8,1481.3,5450.5,9072.4,12836.8,7483.4,21829.0,15823.8,14021.2,Apas,28800.0,37300.0,125550.0,10.268165387743457
426,Lamudi,ceiling,Condo For Sale in Lahug,"32 Sanson by Rockwell, Sanson Road, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,58.0,1.0,1.0,16000000.0,10.3329596,123.8948853,Lamudi scraper,False,275862.0689655172,16.588099280204055,,9636.6,849.4,12,1,3,9,0,2,0.1167,20113420.0,,,1966.3,1377.9,2999.1,6540.7,7852.5,11604.6,8958.6,20420.5,14404.5,12610.0,Lahug,30000.0,57000.0,115000.0,10.308985993422082
427,Lamudi,ceiling,Commercial Lot For Sale in Kalubihan,"Downtown Cebu City, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Lot Only,,1017.0,,,55000000.0,10.2962772,123.8982283,Lamudi scraper,False,54080.62930186824,17.822843743196746,,8918.5,1981.0,33,13,79,53,2,9,0.6443,246089503.0,,,2489.6,3483.6,5607.4,6125.7,5088.8,8694.2,11446.8,18200.9,12383.9,10593.8,Kalubihan,35000.0,80000.0,97500.0,10.463131911491967
428,Lamudi,ceiling,Offices For Sale in Santa Cruz,"Pres. Osmena Boulevard, Santa Cruz, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Residential,,22.0,,,2500000.0,10.30814895,123.8942943,Lamudi scraper,False,113636.36363636365,14.73180128983843,,9266.4,892.6,25,16,49,48,0,2,0.4845,41942048.0,,,1534.6,2416.0,4714.3,6273.2,5593.3,9335.4,10750.4,18599.9,12667.9,10858.0,Santa Cruz,46000.0,73000.0,95000.0,10.736418414365376
429,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4353696.0,10.28410958,123.97552209,Lamudi scraper,False,174147.84,15.286535697484654,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11741619.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
430,Lamudi,ceiling,Townhouse For Sale in Tolotolo,"Brgy Cabangahan Road, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Single Detached,,62.0,3.0,2.0,3180000.0,10.399723,123.9338062,Lamudi scraper,False,51290.32258064516,14.97239175475636,,11414.7,5651.6,1,0,0,0,0,0,0.0061,9661245.0,,,9658.8,8678.1,6625.3,9761.2,16410.2,20159.0,4173.0,28705.6,22694.7,20942.1,Sacsac,2400.0,,,7.783640596221253
431,Lamudi,ceiling,Land For Sale in Danglag,"6001, PHL",Consolacion,Residential,,150.0,,,2250000.0,10.38804755,123.96010505,Lamudi scraper,False,15000.0,14.626440774180605,,9225.2,6446.7,5,0,0,1,0,0,0.0324,6256740.0,,,9910.6,9046.5,6721.5,8327.3,17014.7,20768.2,1344.5,29818.4,23805.6,22008.0,Lamac,3650.0,4000.0,,8.202756381655638
432,Lamudi,ceiling,Land For Sale in Banilad,"Gov. M. Cuenco Avenue, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,1831.0,,,247870000.0,10.3490999,123.9132795,Lamudi scraper,False,135374.11250682687,19.3284149731434,,8566.7,456.9,16,9,16,19,0,0,0.247,43241441.0,,,3610.4,2621.2,1185.1,5735.0,10448.3,14212.3,6309.7,23116.2,17100.6,15305.6,Banilad,41500.0,92500.0,90000.0,10.633472802314019
433,Lamudi,ceiling,Commercial For Sale in Cebu,"South Road Properties, Antuwanga, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,3653.0,,,1219952465.0,10.2700647,123.8742644,Lamudi scraper,True,333959.0651519299,20.92207773181774,,12178.7,1578.0,1,0,0,3,1,0,0.0403,342942084.0,,,6246.6,7180.4,9440.9,9728.4,1694.3,4818.8,15362.7,14457.7,8846.3,7137.8,Cogon Pardo,17500.0,21500.0,92500.0,9.770013301136158
434,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,34.0,1.0,1.0,6026973.0,10.28410958,123.97552209,Lamudi scraper,False,177263.91176470587,15.61175545261443,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11719603.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
435,Lamudi,ceiling,Land For Sale in Santa Cruz,"Sergio Osmeña Jr Boulevard, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,,,,128000000.0,10.31121,123.89237,Lamudi scraper,False,,18.66754082188389,,9486.8,515.1,24,20,55,50,0,1,0.5244,48799800.0,,,1496.1,2262.8,4591.7,6459.5,5706.2,9464.6,10665.7,18639.6,12682.7,10871.7,Capitol Site,46000.0,73000.0,95000.0,10.736418414365376
436,Lamudi,ceiling,Condo For Sale in Lahug,"CHINABANK Cebu-Lahug, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,36.0,1.0,1.0,4539258.0,10.330683,123.899028,Lamudi scraper,False,126090.5,15.328274120537044,,9129.3,394.0,14,2,18,22,2,5,0.257,26595840.0,,,1535.4,858.9,2677.2,6030.2,7877.9,11641.0,8726.3,20586.0,14579.6,12777.5,Lahug,30000.0,57000.0,115000.0,10.308985993422082
