title,url,price,location,property_type,area,bedrooms,bathrooms,status,furnishing,posted_on,agent_name,specs
"House and Lot For Sale in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/a-houselot-unit-for-sale-in-ayala-alabang-muntinlupa-city-ad-160-ln385042,"PHP 166,500,000","Muntinlupa, Metro Manila",,00 m²,4,3,Available from 30 Dec,,17 Nov 13:13,Housing I.,"['PHP 166,500,000', 'Muntinlupa, Metro Manila', 'Bedrooms:', '4', 'Area:', '00 m²', 'Bathrooms:', '3', 'Available from:', '30 Dec']"
"House and Lot For Rent in 231, Makiling, Muntinlupa",https://lifenavi.com/ph/properties/muntinlupa/for-rent/house-and-lot/house-for-rent-in-ayala-alabang-village-muntinlupa-city-ad-159-ln602896,"PHP 444,000/ month","231, Makiling, Muntinlupa, Metro Manila, 1780",,00 m²,5+,6+,Available from 30 Dec,,17 Nov 13:13,Housing I.,"['PHP 444,000/ month', '/ month', '231, Makiling, Muntinlupa, Metro Manila, 1780', 'Bedrooms:', '5+', 'Area:', '00 m²', 'Bathrooms:', '6+', 'Available from:', '30 Dec']"
"House and Lot For Rent in 231, Makiling, Muntinlupa",https://lifenavi.com/ph/properties/muntinlupa/for-rent/house-and-lot/house-for-rent-in-ayala-alabang-village-muntinlupa-city-ad-158-ln774419,"PHP 209,790/ month","231, Makiling, Muntinlupa, Metro Manila, 1780",,418 m²,Studio,1,Available from 30 Dec,,17 Nov 13:13,Housing I.,"['PHP 209,790/ month', '/ month', '231, Makiling, Muntinlupa, Metro Manila, 1780', 'Bedrooms:', 'Studio', 'Area:', '418 m²', 'Bathrooms:', '1', 'Available from:', '30 Dec']"
"House and Lot For Sale in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/house-for-sale-in-mediterranean-home-in-ayala-alabang-ad-157-ln287697,"PHP 144,300,000","Muntinlupa, Metro Manila",,00 m²,Studio,1,Available from 3 Jan,,17 Nov 13:13,Housing I.,"['PHP 144,300,000', 'Muntinlupa, Metro Manila', 'Bedrooms:', 'Studio', 'Area:', '00 m²', 'Bathrooms:', '1', 'Available from:', '3 Jan']"
"House and Lot For Sale in 7, Menlo Drive, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-sale/house-and-lot/houselot-for-sale-in-menlo-park-paranaque-city-ad-156-ln331517,"PHP 28,860,000","7, Menlo Drive, Parañaque, Metro Manila",,220 m²,2,2,Available from 3 Jan,,17 Nov 13:13,Housing I.,"['PHP 28,860,000', '7, Menlo Drive, Parañaque, Metro Manila', 'Bedrooms:', '2', 'Area:', '220 m²', 'Bathrooms:', '2', 'Available from:', '3 Jan']"
"House and Lot For Sale in 98, Don Rufino Avenue, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-sale/house-and-lot/house-for-sale-in-tahanan-village-paranaque-city-ad-155-ln999840,"PHP 31,080,000","98, Don Rufino Avenue, Parañaque, Metro Manila, 1700",,00 m²,3,3,Available from 3 Jan,,17 Nov 13:13,Housing I.,"['PHP 31,080,000', '98, Don Rufino Avenue, Parañaque, Metro Manila, 1700', 'Bedrooms:', '3', 'Area:', '00 m²', 'Bathrooms:', '3', 'Available from:', '3 Jan']"
"House and Lot For Rent in Daang Hari Road, Bacoor",https://lifenavi.com/ph/properties/bacoor/for-rent/house-and-lot/houselot-for-sale-in-verdana-daang-hari-muntinlupa-city-ad-154-ln723453,"PHP 166,500/ month","Daang Hari Road, Bacoor, Calabarzon",,372 m²,5+,5,Available from 3 Jan,,17 Nov 13:13,Housing I.,"['PHP 166,500/ month', '/ month', 'Daang Hari Road, Bacoor, Calabarzon', 'Bedrooms:', '5+', 'Area:', '372 m²', 'Bathrooms:', '5', 'Available from:', '3 Jan']"
"House and Lot For Rent in 3, A. Dalisay, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-rent/house-and-lot/house-for-rent-in-bf-homes-paranaque-ad-153-ln776218,"PHP 166,500/ month","3, A. Dalisay, Parañaque, Kalakhang Maynila, 1700",,410 m²,5+,3,Available from 3 Jan,,17 Nov 13:13,Housing I.,"['PHP 166,500/ month', '/ month', '3, A. Dalisay, Parañaque, Kalakhang Maynila, 1700', 'Bedrooms:', '5+', 'Area:', '410 m²', 'Bathrooms:', '3', 'Available from:', '3 Jan']"
Land only For Sale in Siquijor,https://lifenavi.com/ph/properties/siquijor/for-sale/land-only/lot-2-for-sale-in-cadanay-sur-siquijor-ad-152-ln140755,"PHP 11,655,000",,,N/A,N/A,N/A,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 11,655,000', 'Siquijor', 'Bedrooms:', 'N/A', 'Area:', 'N/A', 'Bathrooms:', 'N/A', 'Available from:', '6 Jan']"
"House and Lot For Sale in Valencia, Central Visayas",https://lifenavi.com/ph/properties/valencia/for-sale/house-and-lot/houselot-for-sale-in-east-balabag-valencia-negros-oriental-ad-151-ln405083,"PHP 16,650,000","Valencia, Central Visayas",,00 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 16,650,000', 'Valencia, Central Visayas', 'Bedrooms:', 'Studio', 'Area:', '00 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"House and Lot For Sale in Dumaguete City, Central Visayas",https://lifenavi.com/ph/properties/dumaguete-city/for-sale/house-and-lot/houselot-for-sale-in-junob-dumaguete-city-ad-150-ln850954,"PHP 16,650,000","Dumaguete City, Central Visayas",,300 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 16,650,000', 'Dumaguete City, Central Visayas', 'Bedrooms:', 'Studio', 'Area:', '300 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"House and Lot For Sale in Bacong, Central Visayas",https://lifenavi.com/ph/properties/bacong/for-sale/house-and-lot/houselot-for-sale-in-combado-bacong-negros-oriental-ad-149-ln764283,"PHP 18,315,000","Bacong, Central Visayas",,240 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 18,315,000', 'Bacong, Central Visayas', 'Bedrooms:', 'Studio', 'Area:', '240 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"Land only For Sale in Manukan, Zamboanga Peninsula",https://lifenavi.com/ph/properties/manukan/for-sale/land-only/lot-for-sale-in-dapitan-manukan-zamboanga-del-norte-ad-148-ln970369,"PHP 24,919,056","Manukan, Zamboanga Peninsula",,00 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 24,919,056', 'Manukan, Zamboanga Peninsula', 'Bedrooms:', 'Studio', 'Area:', '00 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
Land only For Sale in Antipolo  City,https://lifenavi.com/ph/properties/antipolo-city/for-sale/land-only/lot-for-sale-in-havila-filinvest-taytay-rizal-ad-147-ln944104,"PHP 14,801,850",,,N/A,N/A,N/A,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 14,801,850', 'Antipolo  City', 'Bedrooms:', 'N/A', 'Area:', 'N/A', 'Bathrooms:', 'N/A', 'Available from:', '6 Jan']"
"Land only For Sale in Taytay, Calabarzon",https://lifenavi.com/ph/properties/taytay/for-sale/land-only/lot-for-sale-in-havila-filinvest-taytay-rizal-ad-146-ln731311,"PHP 13,519,800","Taytay, Calabarzon",,00 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 13,519,800', 'Taytay, Calabarzon', 'Bedrooms:', 'Studio', 'Area:', '00 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"Condo For Sale in Don, Chino Roces Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-1br-unit-for-sale-in-avida-towers-southpoint-ad-145-ln367817,"PHP 7,548,000","Don, Chino Roces Avenue, Makati City, Metro Manila",,23.2 m²,1,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 7,548,000', 'Don, Chino Roces Avenue, Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '23.2 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"Land only For Sale in Highlands Pointe, Taytay",https://lifenavi.com/ph/properties/taytay/for-sale/land-only/lot-for-sale-in-highlands-pointe-taytay-rizal-ad-144-ln440530,"PHP 13,766,220","Highlands Pointe, Taytay, Calabarzon, 1920",,00 m²,Studio,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 13,766,220', 'Highlands Pointe, Taytay, Calabarzon, 1920', 'Bedrooms:', 'Studio', 'Area:', '00 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"Condo For Rent in Hidalgo Drive, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/a-fully-furnished-unit-for-leased-in-manansala-tower-ad-143-ln441675,"PHP 110,000/ month","Hidalgo Drive, Makati City, Metro Manila",,116 m²,2,1,Available from 16 Dec,,17 Nov 13:13,Housing I.,"['PHP 110,000/ month', '/ month', 'Hidalgo Drive, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '116 m²', 'Bathrooms:', '1', 'Available from:', '16 Dec']"
"Condo For Rent in Taguig, Metro Manila",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-3br-unit-with-parking-slot-for-lease-in-grand-hyatt-residences-ad-142-ln799703,"PHP 190,000/ month","Taguig, Metro Manila",,133 m²,3,3,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 190,000/ month', '/ month', 'Taguig, Metro Manila', 'Bedrooms:', '3', 'Area:', '133 m²', 'Bathrooms:', '3', 'Available from:', '6 Jan']"
"Condo For Rent in Makati City, Metro Manila",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-3br-unit-witj-parking-for-lease-in-trump-tower-ad-141-ln900281,"PHP 250,000/ month","Makati City, Metro Manila",,198 m²,3,3,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 250,000/ month', '/ month', 'Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '198 m²', 'Bathrooms:', '3', 'Available from:', '6 Jan']"
"Condo For Rent in South Union Drive, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/semi-furnished-1br-unti-with-balcony-for-lease-in-avida-towers-one-union-place-ad-140-ln308703,"PHP 20,000/ month","South Union Drive, Taguig, Metro Manila, 1630",,40.14 m²,1,1,Available from 6 Jan,,17 Nov 13:13,Housing I.,"['PHP 20,000/ month', '/ month', 'South Union Drive, Taguig, Metro Manila, 1630', 'Bedrooms:', '1', 'Area:', '40.14 m²', 'Bathrooms:', '1', 'Available from:', '6 Jan']"
"House and Lot For Rent in 254, Alabang–Zapote Road, Las Piñas",https://lifenavi.com/ph/properties/las-pinas/for-rent/house-and-lot/4br-house-and-lot-for-rent-in-las-pinas-city-ad-139-ln871117,"PHP 250,000/ month","254, Alabang–Zapote Road, Las Piñas, Metro Manila, 1747",,550 m²,4,3,Available from 23 Dec,,17 Nov 13:13,Housing I.,"['PHP 250,000/ month', '/ month', '254, Alabang–Zapote Road, Las Piñas, Metro Manila, 1747', 'Bedrooms:', '4', 'Area:', '550 m²', 'Bathrooms:', '3', 'Available from:', '23 Dec']"
"Condo For Rent in Estrella, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/semi-furnished-2br-unit-with-parking-for-lease-in-proscenium-at-rockwell-ad-138-ln366244,"PHP 120,000/ month","Estrella, Makati City, Metro Manila",,119 m²,2,2,Available from 7 Dec,,17 Nov 13:13,Housing I.,"['PHP 120,000/ month', '/ month', 'Estrella, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '119 m²', 'Bathrooms:', '2', 'Available from:', '7 Dec']"
"Condo For Sale in Estrella, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/3br-unit-with-parking-slots-for-sale-in-proscenium-at-rockwell-ad-137-ln878483,"PHP 80,000,000","Estrella, Makati City, Metro Manila",,194 m²,3,3,Available from 7 Jan,,17 Nov 13:13,Housing I.,"['PHP 80,000,000', 'Estrella, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '194 m²', 'Bathrooms:', '3', 'Available from:', '7 Jan']"
"Condo For Rent in Chateau Road, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2br-unit-with-parking-for-rentsale-in-st-moritz-private-estate-ad-136-ln357430,"PHP 85,000/ month","Chateau Road, Taguig, Metro Manila",,78.5 m²,2,2,Available from 7 Jan,,17 Nov 13:13,Housing I.,"['PHP 85,000/ month', '/ month', 'Chateau Road, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '78.5 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
"Condo For Rent in Jackson Avenue, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-rent/condo/fully-furnished-2br-unit-with-balcony-for-rentsale-in-oak-harbor-aston-ad-135-ln305482,"PHP 85,000/ month","Jackson Avenue, Parañaque, Metro Manila",,97 m²,2,2,Available from 7 Jan,,17 Nov 13:12,Housing I.,"['PHP 85,000/ month', '/ month', 'Jackson Avenue, Parañaque, Metro Manila', 'Bedrooms:', '2', 'Area:', '97 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
"Condo For Rent in Agham Road, Quezon City",https://lifenavi.com/ph/properties/quezon-city/for-rent/condo/for-lease-3br-in-high-park-ad-134-ln666390,"PHP 55,000/ month","Agham Road, Diliman, Quezon City, Metro Manila",,93 m²,3,2,Available from 7 Jan,,17 Nov 13:12,Housing I.,"['PHP 55,000/ month', '/ month', 'Agham Road, Diliman, Quezon City, Metro Manila', 'Bedrooms:', '3', 'Area:', '93 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
"Condo For Rent in 332, Sen. Gil J. Puyat Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/studio-deluxe-for-lease-in-elizabeth-place-main-makati-ad-133-ln524993,"PHP 50,000/ month","332, Sen. Gil J. Puyat Avenue, Makati City, Metro Manila",,61 m²,Studio,1,Available from 30 Aug,,17 Nov 13:12,Housing I.,"['PHP 50,000/ month', '/ month', '332, Sen. Gil J. Puyat Avenue, Makati City, Metro Manila', 'Bedrooms:', 'Studio', 'Area:', '61 m²', 'Bathrooms:', '1', 'Available from:', '30 Aug']"
"Condo For Sale in 1, 8th Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-2br-unit-with-balcony-for-sale-in-uptown-parksuites-ad-132-ln328211,"PHP 25,500,000","1, 8th Avenue, Makati City, Metro Manila",,81 m²,2,2,Available from 7 Jan,,17 Nov 13:12,Housing I.,"['PHP 25,500,000', '1, 8th Avenue, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '81 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
For Sale in Laguna,https://lifenavi.com/ph/properties/laguna/for-sale/commercial/12-units-apartment-for-sale-in-sta-rosa-laguna-ad-131-ln993096,"PHP 16,650,000","Sta. Rosa, Laguna",,N/A,,,Vacant,N/A,17 Nov 13:12,Housing I.,"['PHP 16,650,000', 'Sta. Rosa, Laguna', 'Status:', 'Vacant', 'Furnishing:', 'N/A', 'Area:', 'N/A', 'Available from:', '7 Jan']"
"Condo For Rent in 1634, McKinley Parkway, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-two-serendra-ad-130-ln317344,"PHP 100,000/ month","1634, McKinley Parkway, Taguig, Metro Manila",,76 m²,2,2,Available from 7 Jan,,17 Nov 13:12,Housing I.,"['PHP 100,000/ month', '/ month', '1634, McKinley Parkway, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '76 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
"Condo For Rent in 2021, 9th Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-uptown-ritz-ad-129-ln762456,"PHP 110,000/ month","2021, 9th Avenue, Makati City, Metro Manila",,79 m²,2,2,Available from 7 Jan,,17 Nov 13:12,Housing I.,"['PHP 110,000/ month', '/ month', '2021, 9th Avenue, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '79 m²', 'Bathrooms:', '2', 'Available from:', '7 Jan']"
"Condo For Rent in 25th Street, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/2br-unit-for-lease-in-one-mckinley-place-ad-128-ln265657,"PHP 111,000/ month","25th Street, Taguig, Metro Manila",,110 m²,2,2,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 111,000/ month', '/ month', '25th Street, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '110 m²', 'Bathrooms:', '2', 'Available from:', '8 Jan']"
"Condo For Sale in 2016, 9th Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/for-sale-2br-one-uptown-residences-ad-127-ln188135,"PHP 18,000,000","2016, 9th Avenue, Makati City, Metro Manila, 1634",,68.16 m²,2,1,Available from 6 Jul,,17 Nov 13:12,Housing I.,"['PHP 18,000,000', '2016, 9th Avenue, Makati City, Metro Manila, 1634', 'Bedrooms:', '2', 'Area:', '68.16 m²', 'Bathrooms:', '1', 'Available from:', '6 Jul']"
"Condo For Sale in 705, Valero, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/brand-new-furnishing-and-fully-renovated-2-bedroom-loft-type-unit-for-sale-in-paseo-parkview-suites-ad-126-ln963850,"PHP 12,500,000","705, Valero, Makati City, Metro Manila, 1227",,75 m²,2,2,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 12,500,000', '705, Valero, Makati City, Metro Manila, 1227', 'Bedrooms:', '2', 'Area:', '75 m²', 'Bathrooms:', '2', 'Available from:', '8 Jan']"
"Condo For Rent in 2016, 9th Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/2br-unit-for-lease-in-one-uptown-residences-ad-125-ln615983,"PHP 133,200/ month","2016, 9th Avenue, Makati City, Metro Manila, 1634",,105 m²,2,1,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 133,200/ month', '/ month', '2016, 9th Avenue, Makati City, Metro Manila, 1634', 'Bedrooms:', '2', 'Area:', '105 m²', 'Bathrooms:', '1', 'Available from:', '8 Jan']"
"Condo For Rent in 26th Street, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/a-condominium-for-rent-in-icon-plaza-taguig-city-ad-124-ln420606,"PHP 120,000/ month","26th Street, Taguig, Metro Manila",,120 m²,3,2,Available from 1 Dec,,17 Nov 13:12,Housing I.,"['PHP 120,000/ month', '/ month', '26th Street, Taguig, Metro Manila', 'Bedrooms:', '3', 'Area:', '120 m²', 'Bathrooms:', '2', 'Available from:', '1 Dec']"
"Condo For Sale in Taguig, Metro Manila",https://lifenavi.com/ph/properties/taguig/for-sale/condo/fully-furnished-1br-unit-with-parking-for-sale-in-west-gallery-place-ad-123-ln624451,"PHP 31,080,000","Taguig, Metro Manila, 1634",,69 m²,1,1,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 31,080,000', 'Taguig, Metro Manila, 1634', 'Bedrooms:', '1', 'Area:', '69 m²', 'Bathrooms:', '1', 'Available from:', '8 Jan']"
"Condo For Rent in 1634, McKinley Parkway, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-3br-unit-with-balcony-and-parking-for-lease-in-two-serendra-ad-122-ln927660,"PHP 130,000/ month","1634, McKinley Parkway, Taguig, Metro Manila",,120 m²,2,2,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 130,000/ month', '/ month', '1634, McKinley Parkway, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '120 m²', 'Bathrooms:', '2', 'Available from:', '8 Jan']"
"Condo For Rent in Estrella, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-proscenium-at-rockwell-ad-121-ln941183,"PHP 190,000/ month","Estrella, Makati City, Metro Manila",,162 m²,2,2,Available from 8 Jan,,17 Nov 13:12,Housing I.,"['PHP 190,000/ month', '/ month', 'Estrella, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '162 m²', 'Bathrooms:', '2', 'Available from:', '8 Jan']"
"House and Lot For Sale in Valencia, Negros Island Region",https://lifenavi.com/ph/properties/valencia/for-sale/house-and-lot/houselot-for-sale-in-negros-oriental-ad-120-ln165877,"PHP 16,650,000","Valencia, Negros Island Region",,900 m²,4,2,Available from 9 Jan,,17 Nov 13:12,Housing I.,"['PHP 16,650,000', 'Valencia, Negros Island Region', 'Bedrooms:', '4', 'Area:', '900 m²', 'Bathrooms:', '2', 'Available from:', '9 Jan']"
"House and Lot For Rent in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-rent/house-and-lot/house-for-lease-in-ayala-alabang-muntinlupa-city-ad-119-ln391672,"PHP 133,200/ month","Muntinlupa, Metro Manila",,600 m²,4,4,Available from 9 Jan,,17 Nov 13:12,Housing I.,"['PHP 133,200/ month', '/ month', 'Muntinlupa, Metro Manila', 'Bedrooms:', '4', 'Area:', '600 m²', 'Bathrooms:', '4', 'Available from:', '9 Jan']"
"House and Lot For Sale in Cagayan De Oro City, Northern Mindanao",https://lifenavi.com/ph/properties/cagayan-de-oro-city/for-sale/house-and-lot/houselot-for-sale-in-hillsborough-pointe-subdivision-ad-118-ln359464,"PHP 27,750,000","Cagayan De Oro City, Northern Mindanao",,280 m²,4,3,Available from 9 Jan,,17 Nov 13:12,Housing I.,"['PHP 27,750,000', 'Cagayan De Oro City, Northern Mindanao', 'Bedrooms:', '4', 'Area:', '280 m²', 'Bathrooms:', '3', 'Available from:', '9 Jan']"
"Condo For Sale in Taguig, Metro Manila",https://lifenavi.com/ph/properties/taguig/for-sale/condo/2br-unit-with-parking-for-lease-in-west-gallery-place-ad-117-ln797449,"PHP 48,000,000","Taguig, Metro Manila, 1634",,91 m²,2,2,Available from 9 Jan,,17 Nov 13:12,Housing I.,"['PHP 48,000,000', 'Taguig, Metro Manila, 1634', 'Bedrooms:', '2', 'Area:', '91 m²', 'Bathrooms:', '2', 'Available from:', '9 Jan']"
